# z x xkai_real xkai_imag
   4    1 0.0000000e+00 0.0000000e+00
   4    2 0.0000000e+00 0.0000000e+00
   4    3 0.0000000e+00 0.0000000e+00
   4    4 0.0000000e+00 0.0000000e+00
   4    5 1.0900000e+00 -1.3271618e+00
   4    6 1.0900000e+00 -1.3271618e+00
   4    7 1.0900000e+00 -1.3271618e+00
   4    8 1.0900000e+00 -1.3271618e+00
   4    9 0.0000000e+00 0.0000000e+00
   4   10 0.0000000e+00 0.0000000e+00
   4   11 0.0000000e+00 0.0000000e+00
   4   12 0.0000000e+00 0.0000000e+00
   4   13 0.0000000e+00 0.0000000e+00
   4   14 1.1400000e+00 -1.2552614e+00
   4   15 1.1400000e+00 -1.2552614e+00
   4   16 1.1400000e+00 -1.2552614e+00
   4   17 0.0000000e+00 0.0000000e+00
   4   18 0.0000000e+00 0.0000000e+00
   4   19 0.0000000e+00 0.0000000e+00
   5    0 0.0000000e+00 0.0000000e+00
   5    1 0.0000000e+00 0.0000000e+00
   5    2 0.0000000e+00 0.0000000e+00
   5    3 0.0000000e+00 0.0000000e+00
   5    4 0.0000000e+00 0.0000000e+00
   5    5 0.0000000e+00 0.0000000e+00
   5    6 0.0000000e+00 0.0000000e+00
   5    7 1.0900000e+00 -1.3271618e+00
   5    8 1.0900000e+00 -1.3271618e+00
   5    9 0.0000000e+00 0.0000000e+00
   5   10 0.0000000e+00 0.0000000e+00
   5   11 0.0000000e+00 0.0000000e+00
   5   12 0.0000000e+00 0.0000000e+00
   5   13 1.1400000e+00 -1.2552614e+00
   5   14 1.1400000e+00 -1.2552614e+00
   5   15 1.1400000e+00 -1.2552614e+00
   5   16 1.1400000e+00 -1.2552614e+00
   5   17 1.1400000e+00 -1.2552614e+00
   5   18 0.0000000e+00 0.0000000e+00
   5   19 0.0000000e+00 0.0000000e+00
   6    0 0.0000000e+00 0.0000000e+00
   6    1 0.0000000e+00 0.0000000e+00
   6    2 0.0000000e+00 0.0000000e+00
   6    3 0.0000000e+00 0.0000000e+00
   6    4 0.0000000e+00 0.0000000e+00
   6    5 0.0000000e+00 0.0000000e+00
